url,reason
https://www.hollywoodreporter.com/review/borat-2006-movie-review-943833,cannot get meta
https://www.hollywoodreporter.com/review/dune-review-1984-movie-953878,cannot get meta
https://www.hollywoodreporter.com/review/african-queen-1951-review-977712,cannot get meta
https://www.hollywoodreporter.com/review/blade-runner-1982-movie-original-904438,cannot get meta
https://www.hollywoodreporter.com/review/jfk-movie-review-i-1991-957996,cannot get meta
https://www.hollywoodreporter.com/review/father-bride-review-1991-movie-957871,cannot get meta
https://www.hollywoodreporter.com/review/ben-hur-1959-movie-review-920885,cannot get meta
https://www.hollywoodreporter.com/review/training-day-2001-movie-review-926939,cannot get meta
https://www.hollywoodreporter.com/review/good-will-hunting-1997-review-952640,cannot get meta
https://www.hollywoodreporter.com/review/lord-rings-return-king-review-2003-movie-950539,cannot get meta
https://www.hollywoodreporter.com/review/planet-apes-1968-review-i-original-movie-973869,cannot get meta
https://www.hollywoodreporter.com/review/manchurian-candidate-1962-film-review-940384,cannot get meta
https://www.hollywoodreporter.com/review/chicago-review-2002-movie-959366,cannot get meta
https://www.hollywoodreporter.com/review/beverly-hills-cop-1984-review-952752,cannot get meta
https://www.hollywoodreporter.com/review/big-review-1988-movie-899374,cannot get meta
https://www.hollywoodreporter.com/review/thing-you-do-1996-review-934918,cannot get meta
https://www.hollywoodreporter.com/review/shawshank-redemption-review-1994-movie-932222,cannot get meta
https://www.hollywoodreporter.com/review/reservoir-dogs-review-1992-movie-904415,cannot get meta
https://www.hollywoodreporter.com/review/oceans-eleven-2001-review-953698,cannot get meta
https://www.hollywoodreporter.com/review/kramer-kramer-1979-review-957496,cannot get meta
https://www.hollywoodreporter.com/review/space-jam-1996-review-947391,cannot get meta
https://www.hollywoodreporter.com/review/pearl-harbor-thrs-2001-review-898206,cannot get meta
https://www.hollywoodreporter.com/news/is-reed-morano-next-star-wars-director-1075060,cannot get text
https://www.hollywoodreporter.com/features/ronan-farrow-hollywood-prince-who-torched-castle-1073405,cannot get text
https://www.hollywoodreporter.com/features/making-three-billboards-how-a-haunting-greyhound-bus-trip-inspired-dark-revenge-comedy-1073210,cannot get text
https://www.hollywoodreporter.com/features/kareem-abdul-jabbar-black-panther-all-fuss-a-superhero-movie-1084545,cannot get text
https://www.hollywoodreporter.com/features/lupita-nyongo-political-exile-oscar-marvels-black-panther-1077849,cannot get text
https://www.hollywoodreporter.com/features/animation-roundtable-risk-making-toons-all-ages-why-hiring-more-females-is-crucial-1065879,cannot get text
https://www.hollywoodreporter.com/features/making-dunkirk-christopher-nolans-obsessive-100m-creation-pivotal-wwii-battle-1070968,cannot get text
